RK	TIERS	PLAYER NAME	TEAM	POS	BYE WEEK	SOS SEASON	ECR VS. ADP
404	13	Mo Alie-Cox	IND	TE55	11	3 out of 5 stars	-
405	13	Ty Montgomery	NE	RB111	11	2 out of 5 stars	-
406	13	Justin Watson	KC	WR136	10	2 out of 5 stars	-
407	13	Anders Carlson	GB	K35	6	5 out of 5 stars	-
408	13	Cedrick Wilson Jr.	MIA	WR137	10	3 out of 5 stars	-
409	13	Kevin Harris	NE	RB112	11	2 out of 5 stars	-
410	13	Tristan Vizcaino	FA	K36	-	-	-110
411	13	Chase McLaughlin	TB	K37	5	2 out of 5 stars	-
412	13	Dyami Brown	WAS	WR138	14	3 out of 5 stars	-
413	13	Jarvis Landry	FA	WR139	-	-	-
414	13	Jamal Agnew	JAC	WR140	9	4 out of 5 stars	-
415	13	Kylen Granson	IND	TE56	11	3 out of 5 stars	-
416	13	Clayton Tune	ARI	QB40	14	2 out of 5 stars	-
417	13	Julio Jones	FA	WR141	-	-	-
418	13	Demarcus Robinson	LAR	WR142	10	3 out of 5 stars	-
419	13	Craig Reynolds	DET	RB113	9	5 out of 5 stars	-
420	13	Darrel Williams	FA	RB114	-	-	-
421	13	Chad Ryland	NE	K38	11	2 out of 5 stars	-
422	13	Darrell Henderson Jr.	FA	RB115	-	-	-
423	13	Mike White	MIA	QB41	10	2 out of 5 stars	-
424	13	Dontrell Hilliard	FA	RB116	-	-	-
425	13	Kyle Juszczyk	SF	RB117	9	4 out of 5 stars	-
426	13	Las Vegas Raiders	LV	DST32	13	3 out of 5 stars	-
427	13	Joshua Dobbs	ARI	QB42	14	2 out of 5 stars	-
428	13	Corey Clement	FA	RB118	-	-	-
429	13	Jordan Akins	CLE	TE57	5	3 out of 5 stars	-
430	13	Brock Wright	DET	TE58	9	3 out of 5 stars	-
431	13	Jameis Winston	NO	QB43	11	5 out of 5 stars	-
432	13	Trenton Irwin	CIN	WR143	7	4 out of 5 stars	-
433	13	Peyton Hendershot	DAL	TE59	7	3 out of 5 stars	-
434	13	Taylor Heinicke	ATL	QB44	11	4 out of 5 stars	-
435	13	Parker Washington	JAC	WR144	9	4 out of 5 stars	-
436	13	Colby Parkinson	SEA	TE60	5	2 out of 5 stars	-
437	13	Bailey Zappe	FA	QB45	-	-	-
438	13	Tanner Brown	FA	K39	-	-	-
439	13	Samori Toure	GB	WR145	6	3 out of 5 stars	-
440	14	Charlie Jones	CIN	WR146	7	4 out of 5 stars	-
441	14	Zach Pascal	ARI	WR147	14	3 out of 5 stars	-
442	14	Brandon Bolden	LV	RB119	13	3 out of 5 stars	-
443	14	Mike Boone	HOU	RB120	7	3 out of 5 stars	-
444	14	DeAndre Carter	LV	WR148	13	2 out of 5 stars	-
445	14	Jeremy Ruckert	NYJ	TE61	7	3 out of 5 stars	-
446	14	Mark Ingram II	FA	RB121	-	-	-
447	14	Scott Miller	ATL	WR149	11	4 out of 5 stars	-
448	14	Elijah Higgins	FA	TE62	-	-	-
449	14	Brenton Strange	JAC	TE63	9	2 out of 5 stars	-
450	14	Kenny Golladay	FA	WR150	-	-	-
451	14	Ty Johnson	BUF	RB122	13	2 out of 5 stars	-
452	14	Velus Jones Jr.	CHI	WR151	13	3 out of 5 stars	-
453	14	Denzel Mims	FA	WR152	-	-	-
454	14	Rex Burkhead	FA	RB123	-	-	-
455	14	Caleb Shudak	FA	K40	-	-	-
456	14	KhaDarel Hodge	ATL	WR153	11	4 out of 5 stars	-
457	14	Tommy Tremble	CAR	TE64	7	3 out of 5 stars	-
458	14	Josh Oliver	MIN	TE65	13	3 out of 5 stars	-
459	14	Tre'Quan Smith	NO	WR154	11	4 out of 5 stars	-
460	14	Anthony McFarland Jr.	PIT	RB124	6	3 out of 5 stars	-
461	14	Marquise Goodwin	CLE	WR155	5	3 out of 5 stars	-
462	14	Demetric Felton Jr.	FA	RB125	-	-	-
463	14	Andrei Iosivas	CIN	WR156	7	4 out of 5 stars	-
464	14	Trey Sermon	FA	RB126	-	-	-
465	14	Ronnie Rivers	LAR	RB127	10	3 out of 5 stars	-
466	14	Keaton Mitchell	BAL	RB128	13	3 out of 5 stars	-
467	14	Tony Jones Jr.	DEN	RB129	9	4 out of 5 stars	-
468	14	Jalen Nailor	MIN	WR157	13	3 out of 5 stars	-
469	14	Jimmy Graham	NO	TE66	11	5 out of 5 stars	-
470	14	Ian Thomas	CAR	TE67	7	3 out of 5 stars	-
471	14	Blake Grupe	NO	K41	11	5 out of 5 stars	-
472	14	Jalen Guyton	LAC	WR158	5	3 out of 5 stars	-
473	14	Tre Tucker	LV	WR159	13	2 out of 5 stars	-
474	14	Randy Bullock	FA	K42	-	-	-
475	14	Aidan O'Connell	LV	QB46	13	4 out of 5 stars	-212
476	14	Deven Thompkins	TB	WR160	5	4 out of 5 stars	-
477	14	Malik Willis	TEN	QB47	7	4 out of 5 stars	-
478	14	Tyler Huntley	BAL	QB48	13	3 out of 5 stars	-
479	14	Damien Williams	FA	RB130	-	-	-
480	14	Tyler Badie	FA	RB131	-	-	-
481	14	Justin Shorter	BUF	WR161	13	2 out of 5 stars	-
482	14	Teagan Quitoriano	HOU	TE68	7	3 out of 5 stars	-
483	14	Alec Ingold	MIA	RB132	10	1 out of 5 stars	-
484	14	Carson Wentz	FA	QB49	-	-	-
485	14	Eric Saubert	MIA	TE69	10	2 out of 5 stars	-
486	14	Julius Chestnut	TEN	RB133	7	4 out of 5 stars	-
487	14	Zack Kuntz	FA	TE70	-	-	-
488	14	Brandon Powell	MIN	WR162	13	3 out of 5 stars	-
489	14	O.J. Howard	FA	TE71	-	-	-
490	14	Jaleel McLaughlin	DEN	RB134	9	4 out of 5 stars	-
491	14	James Mitchell	DET	TE72	9	3 out of 5 stars	-
492	14	Dare Ogunbowale	HOU	RB135	7	3 out of 5 stars	-
493	14	Danny Gray	SF	WR163	9	3 out of 5 stars	-
494	14	Zane Gonzalez	SF	K43	9	2 out of 5 stars	-
495	14	Shi Smith	FA	WR164	-	-	-
496	14	Grant Calcaterra	PHI	TE73	10	2 out of 5 stars	-162
497	14	Tyler Davis	FA	K44	-	-	-
498	14	Brycen Hopkins	LAR	TE74	10	2 out of 5 stars	-
499	14	Charlie Kolar	BAL	TE75	13	4 out of 5 stars	-
500	14	John Bates	WAS	TE76	14	3 out of 5 stars	-
501	14	Cameron Latu	SF	TE77	9	3 out of 5 stars	-
502	14	Dontayvion Wicks	GB	WR165	6	3 out of 5 stars	-
503	14	Travis Homer	CHI	RB136	13	5 out of 5 stars	-
504	14	David Moore	FA	WR166	-	-	-
505	14	Equanimeous St. Brown	CHI	WR167	13	3 out of 5 stars	-
506	14	Gary Brightwell	NYG	RB137	13	2 out of 5 stars	-
507	14	Zach Gentry	FA	TE78	-	-	-
508	14	Caleb Huntley	FA	RB138	-	-	-
509	14	Patrick Taylor Jr.	FA	RB139	-	-	-
510	14	Johnny Mundt	MIN	TE79	13	3 out of 5 stars	-
511	14	Jarrett Stidham	DEN	QB50	9	4 out of 5 stars	-
512	14	Jack Stoll	PHI	TE80	10	2 out of 5 stars	-
513	14	Hunter Long	LAR	TE81	10	2 out of 5 stars	-
514	14	Quintin Morris	BUF	TE82	13	3 out of 5 stars	-
515	14	Tre' McKitty	LAC	TE83	5	4 out of 5 stars	-
516	14	Andy Dalton	CAR	QB51	7	4 out of 5 stars	-
517	14	Josiah Deguara	GB	TE84	6	4 out of 5 stars	-
518	14	Jody Fortson	KC	TE85	10	4 out of 5 stars	-
519	14	Tyler Kroft	FA	TE86	-	-	-
520	14	Drew Sample	CIN	TE87	7	4 out of 5 stars	-
521	14	Ross Dwelley	SF	TE88	9	3 out of 5 stars	-
522	14	Erik Ezukanma	MIA	WR168	10	3 out of 5 stars	-
523	14	Zach Wilson	NYJ	QB52	7	2 out of 5 stars	-
524	14	Trevon Wesco	TEN	TE89	7	3 out of 5 stars	-
525	14	Trestan Ebner	FA	RB140	-	-	-
526	14	Sammy Watkins	FA	WR169	-	-	-
527	14	Josh Whyle	TEN	TE90	7	3 out of 5 stars	-
528	14	Byron Pringle	WAS	WR170	14	3 out of 5 stars	-
529	14	Will Mallory	IND	TE91	11	3 out of 5 stars	-
530	14	Giovanni Ricci	CAR	TE92	7	3 out of 5 stars	-
531	14	Chris Manhertz	DEN	TE93	9	4 out of 5 stars	-
532	14	Jakob Johnson	LV	RB141	13	3 out of 5 stars	-
533	14	River Cracraft	MIA	WR171	10	3 out of 5 stars	-
534	14	Jermar Jefferson	DET	RB142	9	5 out of 5 stars	-
535	14	Dee Eskridge	SEA	WR172	5	3 out of 5 stars	-
536	14	Dan Arnold	FA	TE94	-	-	-
537	14	Hendon Hooker	DET	QB53	9	4 out of 5 stars	-
538	14	Shane Zylstra	DET	TE95	9	3 out of 5 stars	-
539	15	Mitchell Wilcox	CIN	TE96	7	4 out of 5 stars	-
540	15	Patrick Ricard	BAL	RB143	13	3 out of 5 stars	-
541	15	Connor Heyward	PIT	TE97	6	4 out of 5 stars	-
542	15	Mohamed Ibrahim	FA	RB144	-	-	-
543	15	Elliott Fry	FA	K45	-	-	-248
544	15	Cameron Brate	FA	TE98	-	-	-
545	15	Lil'Jordan Humphrey	DEN	WR173	9	2 out of 5 stars	-
546	15	Andrew Beck	HOU	TE99	7	3 out of 5 stars	-
547	15	Tiyon Evans	FA	RB145	-	-	-
548	15	Derius Davis	LAC	WR174	5	3 out of 5 stars	-
549	15	Elijah Dotson	LAC	RB146	5	3 out of 5 stars	-
550	15	Ashton Dulin	IND	WR175	11	4 out of 5 stars	-
551	15	C.J. Ham	MIN	RB147	13	5 out of 5 stars	-
552	15	Tanner Conner	FA	WR176	-	-	-
553	15	Davis Allen	LAR	TE100	10	2 out of 5 stars	-
554	15	Tylan Wallace	BAL	WR177	13	3 out of 5 stars	-
555	15	Amari Rodgers	FA	WR178	-	-	-
556	15	Rakim Jarrett	TB	WR179	5	4 out of 5 stars	-
557	15	Brian Hoyer	LV	QB54	13	4 out of 5 stars	-
558	15	Emari Demercado	ARI	RB148	14	3 out of 5 stars	-
559	15	Jesper Horsted	LV	TE101	13	5 out of 5 stars	-
560	15	Payne Durham	TB	TE102	5	2 out of 5 stars	-
561	15	Phillip Dorsett II	FA	WR180	-	-	-
562	15	Tommy Sweeney	NYG	TE103	13	1 out of 5 stars	-
563	15	Rashard Higgins	FA	WR181	-	-	-
564	15	Anthony Schwartz	FA	WR182	-	-	-
565	15	Kendall Hinton	FA	WR183	-	-	-
566	15	Marcus Mariota	PHI	QB55	10	3 out of 5 stars	-
567	15	Ray-Ray McCloud III	SF	WR184	9	3 out of 5 stars	-
568	15	Stetson Bennett	LAR	QB56	10	2 out of 5 stars	-
569	15	Marcedes Lewis	CHI	TE104	13	4 out of 5 stars	-
570	15	Keith Kirkwood	NO	WR185	11	4 out of 5 stars	-
571	15	Montrell Washington	FA	WR186	-	-	-
572	15	Mike Davis	FA	RB149	-	-	-
573	15	Breshad Perriman	FA	WR187	-	-	-
574	15	Matt Ryan	FA	QB57	-	-	-
575	15	Parker Hesse	FA	TE105	-	-	-
576	15	Nick Boyle	FA	TE106	-	-	-
577	15	MyCole Pruitt	ATL	TE107	11	3 out of 5 stars	-
578	15	Zander Horvath	LAC	RB150	5	3 out of 5 stars	-
579	15	Mike Strachan	FA	WR188	-	-	-
580	15	Spencer Brown	FA	RB151	-	-	-
581	15	Snoop Conner	FA	RB152	-	-	-
582	15	Royce Freeman	FA	RB153	-	-	-
583	15	Cam Sims	LV	WR189	13	2 out of 5 stars	-
584	15	Dorian Thompson-Robinson	CLE	QB58	5	2 out of 5 stars	-
585	15	John Kelly Jr.	FA	RB154	-	-	-
586	15	N'Keal Harry	FA	WR190	-	-	-
587	15	KaVontae Turpin	DAL	WR191	7	2 out of 5 stars	-
588	15	Devin Asiasi	FA	TE108	-	-	-
589	15	David Sills V	FA	WR192	-	-	-
590	15	Jalen Reagor	MIN	WR193	13	3 out of 5 stars	-
591	15	J.J. Taylor	NE	RB155	11	2 out of 5 stars	-
592	15	La'Mical Perine	FA	RB156	-	-	-
593	15	Willie Snead IV	FA	WR194	-	-	-
594	15	Patrick Laird	TB	RB157	5	3 out of 5 stars	-
595	15	Kaylon Geiger Sr.	FA	WR195	-	-	-
596	15	Ronnie Bell	SF	WR196	9	3 out of 5 stars	-
597	15	Sean Clifford	GB	QB59	6	5 out of 5 stars	-
598	15	Malik Heath	GB	WR197	6	3 out of 5 stars	-
599	15	Juwann Winfree	FA	WR198	-	-	-
600	15	Keith Smith	ATL	RB158	11	4 out of 5 stars	-
601	15	Joseph Ngata	FA	WR199	-	-	-
602	15	James Proche II	FA	WR200	-	-	-
603	15	Reggie Gilliam	BUF	RB159	13	2 out of 5 stars	-
604	15	Malcolm Brown	FA	RB160	-	-	-
605	15	Teddy Bridgewater	DET	QB60	9	4 out of 5 stars	-
606	15	Racey McMath	FA	WR201	-	-	-
607	15	Dax Milne	WAS	WR202	14	3 out of 5 stars	-
608	15	Avery Williams	ATL	RB161	11	4 out of 5 stars	-
609	15	T.Y. Hilton	FA	WR203	-	-	-
610	15	Dareke Young	SEA	WR204	5	3 out of 5 stars	-
611	15	Malik Cunningham	NE	QB61	11	2 out of 5 stars	-
612	16	Bo Melton	FA	WR205	-	-	-
613	16	Gunner Olszewski	PIT	WR206	6	3 out of 5 stars	-
614	16	Case Keenum	HOU	QB62	7	3 out of 5 stars	-
615	16	P.J. Walker	FA	QB63	-	-	-
616	16	Kendric Pryor	FA	WR207	-	-	-
617	16	Cooper Rush	DAL	QB64	7	2 out of 5 stars	-
618	16	Davis Mills	HOU	QB65	7	3 out of 5 stars	-
619	16	Tyrod Taylor	NYG	QB66	13	1 out of 5 stars	-
620	16	Drew Lock	SEA	QB67	5	2 out of 5 stars	-
621	16	Mitch Trubisky	PIT	QB68	6	2 out of 5 stars	-
622	16	Jake Haener	NO	QB69	11	5 out of 5 stars	-
623	16	Cody Hollister	FA	WR208	-	-	-
624	16	Tim Jones	JAC	WR209	9	4 out of 5 stars	-
625	16	Bryan Edwards	FA	WR210	-	-	-
626	16	Michael Bandy	DEN	WR211	9	2 out of 5 stars	-
627	16	Miles Boykin	PIT	WR212	6	3 out of 5 stars	-
628	16	Quintez Cephus	DET	WR213	9	3 out of 5 stars	-
